"gene"	"meanVal"	"log2FC"	"pval"	"padj"
"ENSG00000227232"	161.078516077066	-0.135076166236852	0.238732247444959	0.484415675500422
"ENSG00000268903"	73.4123146001572	0.129590223476382	0.586012576484703	0.77277518417461
"ENSG00000279457"	376.878071520395	-0.309192748037893	0.0383973114094722	0.200040230415026
"ENSG00000228463"	56.3244196741917	0.315089119994006	0.201458970031102	0.44476499341243
"ENSG00000225972"	93.2347344994209	-0.670994731280756	0.000921351200954082	0.0523406541980944
"ENSG00000237973"	3731.22056771465	-0.571916645003288	0.0063291734067689	0.0977542037244044
"ENSG00000229344"	173.069038833491	-0.451550304367367	0.0150906459312661	0.136140088267759
"ENSG00000248527"	21528.1679510015	-0.515012466276827	0.00423862260211116	0.087147521753703
"ENSG00000228327"	80.2515823675609	0.344909210956113	0.0645744136929485	0.254003515287185
"ENSG00000237491"	69.4804002374266	-0.0586068217483954	0.510122674685629	0.719614948316975
"ENSG00000228794"	577.458910961182	0.194977692612773	0.0445963582135789	0.213696384835254
"ENSG00000225880"	28.7302616771577	-0.0338012970973429	0.798152900812047	0.902385109726496
"ENSG00000188976"	1245.61455912625	0.145756934231393	0.0695585875417202	0.263667026504213
"ENSG00000187961"	364.161269702606	-0.276486342444336	0.0168127236122481	0.141733275806865
"ENSG00000272512"	111.28241479995	-0.344523989029969	0.151145049923546	0.38561462334992
"ENSG00000188290"	651.063781864179	0.548626469737097	0.00772014788285734	0.105298657296057
"ENSG00000187608"	576.982921894635	0.0120104440761875	0.955188878407456	0.981181963598946
"ENSG00000188157"	2629.47702980497	0.138705449298868	0.300092742736856	0.546611429960401
"ENSG00000217801"	165.417292810762	0.243359422185697	0.0388342825825161	0.200797388432818
"ENSG00000131591"	541.093539344601	0.0949564495961159	0.288155466276082	0.535281591429367
"ENSG00000186891"	60.6380135928102	0.694138821945955	5.97329031470905e-05	0.0177164039823382
"ENSG00000186827"	41.4211361476398	0.0386329389017889	0.818008984504841	0.9138362311969
"ENSG00000078808"	2597.57527887484	0.142407899379782	0.0421068638455153	0.208751568943794
"ENSG00000176022"	500.936337639146	0.106905274688991	0.254021464613969	0.500279878251169
"ENSG00000184163"	32.5442598884632	0.236608050900937	0.210573968247537	0.455696469128093
"ENSG00000160087"	1089.93516288677	-0.0491081452934616	0.516343820671602	0.724649505521426
"ENSG00000230415"	67.4452382033375	0.247405355339846	0.0690667932293323	0.262524162957375
"ENSG00000162572"	794.029046228728	0.0365827190798088	0.709399041366994	0.851526199375877
"ENSG00000131584"	7856.70555852812	-0.0144735773328439	0.893947848880544	0.953673648762367
"ENSG00000169972"	106.843572215872	0.160458975173977	0.249054072619831	0.495145270501866
"ENSG00000127054"	2350.1733467573	0.0719750587852957	0.47027972866437	0.691106033424383
"ENSG00000240731"	140.462186331077	-0.0156102832458366	0.859552485349774	0.936541140038337
"ENSG00000224051"	832.511515319669	-0.0157999204724738	0.879529052262335	0.946350360200542
"ENSG00000107404"	3385.82352299124	-0.0414136180423051	0.683225800834903	0.835371907214887
"ENSG00000162576"	726.787634652929	0.245831154066645	0.0373638368067337	0.198267835936161
"ENSG00000175756"	2041.69180241703	0.0549275781517624	0.485435382187587	0.702282595425766
"ENSG00000221978"	3111.45060514736	0.125260034736505	0.00801097961348675	0.106515405302786
"ENSG00000224870"	280.108884673435	-0.104436719222666	0.20680476031469	0.451138227375432
"ENSG00000242485"	812.458232269652	0.119621725326284	0.115757464199109	0.338280696039156
"ENSG00000272455"	95.4810626281795	0.115363554873151	0.435871072960317	0.663539901577347
"ENSG00000235098"	617.302695302538	-0.0827396942694177	0.559614693903228	0.753745054903101
"ENSG00000205116"	333.78703209673	-0.040393385034038	0.846195437874079	0.930120215555321
"ENSG00000179403"	1359.07601725258	-0.0942444017552022	0.520270740877169	0.726831763084579
"ENSG00000215915"	172.553043520255	-0.397838589534862	0.0460920265970188	0.216772101753839
"ENSG00000160072"	1047.14202980807	0.0841606219231882	0.484427229161043	0.701654096382048
"ENSG00000197785"	574.645364547848	-0.0417445187064116	0.617314088117061	0.793657067906824
"ENSG00000205090"	574.862673687914	0.108025935124926	0.247102494317453	0.493602789217399
"ENSG00000160075"	2363.74582231167	0.0259807372131693	0.675710840709107	0.829897302970093
"ENSG00000215014"	43.5268492756333	0.101870228642391	0.511608215934375	0.720893480535925
"ENSG00000228594"	889.759270259425	-0.19808320646642	0.127291055354737	0.353995177549902
"ENSG00000272106"	529.635190045738	0.0556479220321804	0.644273965709911	0.812029565187428
"ENSG00000197530"	3388.47602942581	-0.0481739042197158	0.631935717463475	0.804073736302394
"ENSG00000248333"	1237.88912430928	-0.147940556087612	0.0516423091551099	0.227811139796747
"ENSG00000189339"	1346.82561035154	0.0124096558542173	0.922359835961984	0.966257674908017
"ENSG00000269737"	30.6894653621713	0.145700506261912	0.299649122885963	0.546267777190858
"ENSG00000008128"	40.2557194198629	-0.274806214520435	0.0385438148894135	0.200318443747426
"ENSG00000227775"	266.693565625622	0.142918068834676	0.438358919734743	0.665242844496336
"ENSG00000215790"	135.625128152051	0.0156181741415947	0.930226869664224	0.969645457199056
"ENSG00000008130"	682.741458463359	0.0265966370685923	0.70259681880426	0.847186246600455
"ENSG00000078369"	9079.63901524893	0.122061393865008	0.0989378972778911	0.311996060745263
"ENSG00000231050"	32.9219988649422	-0.0814336770055373	0.556705964101674	0.751928731958734
"ENSG00000169885"	59.5024516683324	-0.128018768851499	0.385253439526385	0.620349123078472
"ENSG00000178821"	42.4775707939536	-0.0706382790268764	0.63592998871026	0.806770555400184
"ENSG00000142609"	354.009370253459	0.115403327306859	0.297061637957864	0.544028298134771
"ENSG00000233542"	70.5820885649435	-0.138738075692744	0.384892988042819	0.620349123078472
"ENSG00000187730"	2962.00133181184	0.266794435829743	0.0715849325360447	0.266939220914848
"ENSG00000067606"	1069.42425685168	0.210802283446254	0.10825755661027	0.326060773741483
"ENSG00000271806"	27.5937718799284	0.110579488830592	0.580686042672623	0.76951012530136
"ENSG00000182873"	183.226776555871	-0.045983882630081	0.624511014950458	0.798878426006409
"ENSG00000162585"	801.058860819994	-0.165322391905506	0.132374767459809	0.360076939362466
"ENSG00000157933"	2117.66491839569	-0.0355061536349929	0.644156219733067	0.812029565187428
"ENSG00000116151"	380.713914329373	0.118305015759235	0.289056318569427	0.53596256453135
"ENSG00000269896"	98.7071574300423	-0.320645476359384	0.00812502919078303	0.107071417525271
"ENSG00000272420"	75.8707228065357	0.0560688163835355	0.721226751852125	0.859071716409302
"ENSG00000157916"	934.19554501008	0.167959961640761	0.00486402603806142	0.0895442171475787
